StoryID,CompanyID,ProjectID,StoryText,WordCount,CreationDate,Domain,CompanySize,AgileExperience,TeamSize,HasAmbiguity,AmbiguityCount,SemanticAmbiguity,ScopeAmbiguity,ActorAmbiguity,AcceptanceAmbiguity,DependencyAmbiguity,PriorityAmbiguity,TechnicalAmbiguity,DefectCount,DevelopmentTime,StoryPoints,CustomerSatisfaction,CompletionStatus
US-C7-11736,C7,P2,"As a shopper, I want to track order so that I can complete purchase",33,2023-02-16,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,4,1,4.7,Done
US-C7-11737,C7,P2,"As a store owner, I want to add to cart in order to complete purchase with detailed specifications and comprehensive requirements",51,2023-02-17,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,4,8,4.7,Done
US-C7-11740,C7,P2,"As a store owner, I want to search products in order to track delivery",41,2023-02-18,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,1,3,2,4.9,Done
US-C7-11741,C7,P2,"As a vendor, I want to checkout in order to make informed decisions",37,2023-02-18,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,2,3,4.8,Done
US-C7-11742,C7,P2,"As a buyer, I would like to add to cart to make informed decisions",41,2023-02-18,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,4,8,4.8,Cancelled
US-C7-11744,C7,P2,"As a store owner, I would like to checkout to make informed decisions",43,2023-02-19,E-commerce,Medium,8,3,False,0,0,0,0,0,0,0,0,0,3,13,4.8,Cancelled
US-C7-11746,C7,P2,"As a store owner, I need to checkout so that I can save money with detailed specifications and comprehensive requirements",50,2023-02-20,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,4,2,4.9,Done
US-C7-11747,C7,P2,"As a seller, I would like to leave review to save money",40,2023-02-20,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,5,2,4.6,Cancelled
US-C7-11748,C7,P2,"As a customer, I want to search products in order to make informed decisions",27,2023-02-20,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,3,5,8,4.6,Done
US-C7-11749,C7,P2,"As a customer, I want to add to cart so that I can track delivery",33,2023-02-21,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,2,2,2,4.9,Cancelled
US-C7-11750,C7,P2,"As a seller, I would like to track order to make informed decisions",31,2023-02-21,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,5,5,4.4,Done
US-C7-11752,C7,P2,"As a store owner, I need to checkout so I can make informed decisions",23,2023-02-22,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,1,1,5.0,In Progress
US-C7-11753,C7,P2,"As a store owner, I need to track order so that I can make informed decisions",36,2023-02-22,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,8,4.8,Cancelled
US-C7-11755,C7,P2,"As a store owner, I would like to track order to save money",44,2023-02-23,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,3,5,4.9,In Progress
US-C7-11756,C7,P2,"As a store owner, I want to track order in order to find desired items",39,2023-02-23,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,0,2,2,5.0,Cancelled
US-C7-11757,C7,P2,"As a store owner, I need to track order so that I can save money",34,2023-02-23,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,3,1,8,4.6,Done
US-C7-11758,C7,P2,"As a customer, I would like to checkout to find desired items",42,2023-02-24,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,3,4,5,5.0,Done
US-C7-11759,C7,P2,"As a seller, I would like to track order to save money",35,2023-02-24,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,1,8,4.5,Done
US-C7-11760,C7,P2,"As a seller, I would like to add to cart to complete purchase",40,2023-02-24,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,4,1,4.5,Done
US-C7-11761,C7,P2,"As a seller, I need to search products so that I can make informed decisions",32,2023-02-25,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,5,3,4.6,Done
US-C7-11762,C7,P2,"As a customer, I want to leave review so that I can track delivery",34,2023-02-25,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,0,4,13,5.0,Done
US-C7-11764,C7,P2,"As a buyer, I need to search products so that I can complete purchase",40,2023-02-26,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,4,5,4.6,Cancelled
US-C7-11765,C7,P2,"As a customer, I need to leave review so that I can complete purchase with detailed specifications and comprehensive requirements",48,2023-02-26,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,3,2,4.9,Done
US-C7-11766,C7,P2,"As a vendor, I need to leave review so I can make informed decisions",28,2023-02-26,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,0,4,2,5.0,In Progress
US-C7-11767,C7,P2,"As a store owner, I would like to add to cart to make informed decisions",34,2023-02-27,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,2,3,8,4.8,In Progress
US-C7-11771,C7,P2,"As a store owner, I want to search products in order to save money",36,2023-02-28,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,1,2,8,4.7,Done
US-C7-11772,C7,P2,"As a customer, I would like to add to cart to track delivery",39,2023-02-28,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,3,13,4.7,Done
US-C7-11773,C7,P2,"As a buyer, I want to leave review in order to find desired items",35,2023-03-01,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,4,13,4.9,In Progress
US-C7-11774,C7,P2,"As a store owner, I want to search products in order to find desired items with detailed specifications and comprehensive requirements",48,2023-03-01,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,3,3,4.9,Done
US-C7-11775,C7,P2,"As a buyer, I want to checkout so that I can find desired items",32,2023-03-01,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,3,13,4.4,Cancelled
US-C7-11776,C7,P2,"As a seller, I would like to search products to track delivery",42,2023-03-02,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,0,3,3,4.7,Done
US-C7-11777,C7,P2,"As a seller, I want to search products in order to find desired items",44,2023-03-02,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,0,3,2,4.7,Done
US-C7-11780,C7,P2,"As a customer, I want to leave review so that I can save money",41,2023-03-03,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,3,3,4.6,Done
US-C7-11781,C7,P2,"As a vendor, I want to checkout in order to complete purchase",38,2023-03-03,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,8,4.9,Done
US-C7-11782,C7,P2,"As a customer, I want to add to cart so that I can make informed decisions",41,2023-03-04,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,1,4.9,Done
US-C7-11783,C7,P2,"As a store owner, I need to leave review so that I can save money",39,2023-03-04,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,2,1,4.7,In Progress
US-C7-11784,C7,P2,"As a seller, I would like to checkout to complete purchase",31,2023-03-04,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,1,5,4.6,Done
US-C7-11785,C7,P2,"As a buyer, I want to search products in order to track delivery",34,2023-03-05,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,2,2,13,4.7,Done
US-C7-11786,C7,P2,"As a buyer, I need to track order so I can save money",20,2023-03-05,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,2,2,3,5.0,Done
US-C7-11787,C7,P2,"As a customer, I want to checkout in order to save money",44,2023-03-05,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,1,4,3,4.3,Cancelled
US-C7-11788,C7,P2,"As a store owner, I need to leave review so that I can complete purchase",33,2023-03-06,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,1,8,3.8,Done
US-C7-11789,C7,P2,"As a buyer, I would like to checkout to save money",29,2023-03-06,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,1,5,4.9,In Progress
US-C7-11790,C7,P2,"As a seller, I need to track order so I can make informed decisions",29,2023-03-06,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,3,13,4.8,In Progress
US-C7-11791,C7,P2,"As a buyer, I want to track order in order to complete purchase",40,2023-03-07,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,2,8,4.8,Done
US-C7-11792,C7,P2,"As a customer, I would like to checkout to find desired items",35,2023-03-07,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,3,4,5,4.7,Done
US-C7-11793,C7,P2,"As a vendor, I want to add to cart so I can find desired items",27,2023-03-07,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,2,2,4.8,In Progress
US-C7-11794,C7,P2,"As a vendor, I want to add to cart so that I can save money",37,2023-03-08,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,3,1,1,5.0,In Progress
US-C7-11795,C7,P2,"As a vendor, I want to add to cart so that I can complete purchase with detailed specifications and comprehensive requirements",48,2023-03-08,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,3,1,5.0,Cancelled
US-C7-11796,C7,P2,"As a shopper, I want to checkout so that I can find desired items with detailed specifications and comprehensive requirements",46,2023-03-08,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,3,1,4.7,In Progress
US-C7-11797,C7,P2,"As a customer, I need to search products so that I can complete purchase",43,2023-03-09,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,2,1,1,4.7,Cancelled
US-C7-11798,C7,P2,"As a seller, I would like to add to cart to make informed decisions",25,2023-03-09,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,1,3,5,4.5,Done
US-C7-11799,C7,P2,"As a shopper, I would like to leave review to complete purchase",43,2023-03-09,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,2,3,3,4.8,Done
US-C7-11800,C7,P2,"As a vendor, I would like to checkout to complete purchase",30,2023-03-10,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,5,13,4.5,Done
US-C7-11802,C7,P2,"As a store owner, I need to leave review so that I can track delivery with detailed specifications and comprehensive requirements",48,2023-03-10,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,8,4.7,Done
US-C7-11803,C7,P2,"As a vendor, I need to add to cart so that I can make informed decisions",33,2023-03-11,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,2,5,13,4.5,Done
US-C7-11804,C7,P2,"As a store owner, I want to add to cart in order to save money",34,2023-03-11,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,5,2,4.4,Cancelled
US-C7-11805,C7,P2,"As a buyer, I want to track order so I can track delivery",27,2023-03-11,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,5,4.7,Cancelled
US-C7-11806,C7,P2,"As a vendor, I would like to add to cart to save money",32,2023-03-12,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,1,13,4.2,Done
US-C7-11807,C7,P2,"As a store owner, I need to track order so that I can track delivery with detailed specifications and comprehensive requirements",48,2023-03-12,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,3,8,4.6,Done
US-C7-11808,C7,P2,"As a shopper, I need to leave review so that I can find desired items",42,2023-03-12,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,5,8,4.8,Done
US-C7-11809,C7,P2,"As a shopper, I want to add to cart so that I can save money",38,2023-03-13,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,3,8,4.7,Cancelled
US-C7-11811,C7,P2,"As a store owner, I would like to checkout to find desired items with detailed specifications and comprehensive requirements",48,2023-03-13,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,5,2,4.6,In Progress
US-C7-11812,C7,P2,"As a customer, I would like to add to cart to make informed decisions",33,2023-03-14,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,3,8,4.6,Done
US-C7-11813,C7,P2,"As a store owner, I would like to track order to complete purchase",22,2023-03-14,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,4,3,4.9,Done
US-C7-11814,C7,P2,"As a shopper, I need to search products so I can track delivery",29,2023-03-14,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,1,3,5.0,Done
US-C7-11815,C7,P2,"As a customer, I need to leave review so that I can make informed decisions",41,2023-03-15,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,3,3,5.0,Done
US-C7-11816,C7,P2,"As a vendor, I want to search products so that I can find desired items",45,2023-03-15,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,2,1,4.2,Done
US-C7-11817,C7,P2,"As a store owner, I would like to track order to complete purchase",33,2023-03-15,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,0,2,2,5.0,Cancelled
US-C7-11818,C7,P2,"As a vendor, I want to checkout in order to find desired items",32,2023-03-16,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,2,5,4.5,Done
US-C7-11819,C7,P2,"As a store owner, I would like to search products to complete purchase with detailed specifications and comprehensive requirements",48,2023-03-16,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,1,1,13,4.7,Done
US-C7-11820,C7,P2,"As a store owner, I want to search products so that I can track delivery",43,2023-03-16,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,4,3,5.0,Done
US-C7-11821,C7,P2,"As a buyer, I would like to track order to find desired items",35,2023-03-17,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,2,1,5.0,In Progress
US-C7-11822,C7,P2,"As a seller, I want to leave review in order to save money",38,2023-03-17,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,1,3,3,4.8,Done
US-C7-11823,C7,P2,"As a buyer, I would like to add to cart to make informed decisions",41,2023-03-17,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,8,4.6,Done
US-C7-11824,C7,P3,"As a seller, I want to manage products so that I can complete purchase",35,2023-03-31,E-commerce,Medium,8,8,True,1,0,1,0,0,0,0,0,1,5,1,4.6,Cancelled
US-C7-11825,C7,P3,"As a customer, I want to access dashboard in order to save money",39,2023-03-31,E-commerce,Medium,8,5,True,1,1,0,0,0,0,0,0,0,3,3,3.8,Cancelled
US-C7-11826,C7,P3,"As a user, I would like to search products to find desired items",43,2023-03-31,E-commerce,Medium,8,6,True,1,0,0,1,0,0,0,0,2,6,1,4.6,Done
US-C7-11827,C7,P3,"As a user, I need to access dashboard so that I can save money",39,2023-04-01,E-commerce,Medium,8,6,True,2,1,0,1,0,0,0,0,1,6,13,4.5,Done
US-C7-11828,C7,P3,"As a user, I would like to update inventory to track delivery",36,2023-04-01,E-commerce,Medium,8,6,True,2,1,0,1,0,0,0,0,4,4,13,4.1,Done
US-C7-11829,C7,P3,"As a store owner, I need to update inventory so that I can complete purchase with detailed specifications and comprehensive requirements",58,2023-04-01,E-commerce,Medium,8,7,True,1,1,0,0,0,0,0,0,3,4,2,4.3,Done
US-C7-11831,C7,P3,"As a seller, I want to handle orders so that I can track delivery with detailed specifications and comprehensive requirements",57,2023-04-02,E-commerce,Medium,8,6,True,2,1,0,0,0,1,0,0,1,4,1,4.2,Done
US-C7-11832,C7,P3,"As a shopper, I would like to handle orders to complete purchase",44,2023-04-02,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,1,5,2,3.7,Done
US-C7-11833,C7,P3,"As a store owner, I want to search products in order to complete purchase",42,2023-04-03,E-commerce,Medium,8,8,True,1,0,0,0,1,0,0,0,5,2,1,4.1,Done
US-C7-11834,C7,P3,"As a shopper, I would like to manage products to save money with detailed specifications and comprehensive requirements",49,2023-04-03,E-commerce,Medium,8,3,True,1,1,0,0,0,0,0,0,1,5,13,4.0,Done
US-C7-11835,C7,P3,"As a shopper, I want to update inventory in order to complete purchase with detailed specifications and comprehensive requirements",49,2023-04-03,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,4,4,1,3.8,Cancelled
US-C7-11836,C7,P3,"As a store owner, I need to manage products so that I have better make informed decisions",34,2023-04-04,E-commerce,Medium,8,10,True,3,1,1,0,1,0,0,0,1,3,13,4.1,Cancelled
US-C7-11837,C7,P3,"As a user, I need to manage products so that I can track delivery",41,2023-04-04,E-commerce,Medium,8,9,True,3,1,1,1,0,0,0,0,2,1,3,3.8,Done
US-C7-11838,C7,P3,"As a store owner, I want to process payments so that I have better save money",34,2023-04-04,E-commerce,Medium,8,7,True,2,1,0,0,1,0,0,0,4,5,8,4.6,Done
US-C7-11839,C7,P3,"As a store owner, I want to update inventory so I can find desired items",26,2023-04-05,E-commerce,Medium,8,8,True,1,0,1,0,0,0,0,0,1,6,5,4.8,Cancelled
US-C7-11840,C7,P3,"As a store owner, I want to access dashboard in order to find desired items",42,2023-04-05,E-commerce,Medium,8,9,True,1,1,0,0,0,0,0,0,1,2,2,3.9,Cancelled
US-C7-11841,C7,P3,"As a buyer, I would like to handle orders to track delivery",39,2023-04-05,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,0,1,8,4.1,Done
US-C7-11842,C7,P3,"As a customer, I want to process payments in order to find desired items",33,2023-04-06,E-commerce,Medium,8,7,True,1,1,0,0,0,0,0,0,1,2,13,4.5,In Progress
US-C7-11843,C7,P3,"As a store owner, I need to handle orders so that I can save money",40,2023-04-06,E-commerce,Medium,8,7,True,1,1,0,0,0,0,0,0,1,4,3,3.1,Done
US-C7-11844,C7,P3,"As a vendor, I want to update inventory so that I can track delivery with detailed specifications and comprehensive requirements",47,2023-04-06,E-commerce,Medium,8,5,True,1,0,1,0,0,0,0,0,2,6,8,3.7,Cancelled
US-C7-11845,C7,P3,"As a user, I want to leave review so that I can make informed decisions",32,2023-04-07,E-commerce,Medium,8,7,True,1,0,0,1,0,0,0,0,1,2,13,4.1,Done
US-C7-11846,C7,P3,"As a buyer, I need to handle orders so that I can save money",38,2023-04-07,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,2,2,1,4.2,In Progress
US-C7-11848,C7,P3,"As a shopper, I would like to manage products to track delivery",33,2023-04-08,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,1,3,3,3.9,Done
US-C7-11850,C7,P3,"As a seller, I want to update inventory so that I can track delivery",37,2023-04-08,E-commerce,Medium,8,9,True,1,1,0,0,0,0,0,0,4,3,1,4.2,Done
US-C7-11851,C7,P3,"As a seller, I would like to update inventory to find desired items",33,2023-04-09,E-commerce,Medium,8,5,True,1,1,0,0,0,0,0,0,0,2,13,4.3,Done
US-C7-11853,C7,P3,"As a vendor, I need to process payments so that I can complete purchase",36,2023-04-09,E-commerce,Medium,8,6,True,1,1,0,0,0,0,0,0,0,2,13,4.5,Done
US-C7-11854,C7,P3,"As a seller, I need to access dashboard so I can complete purchase",23,2023-04-10,E-commerce,Medium,8,7,True,1,1,0,0,0,0,0,0,1,2,1,4.1,Done
US-C7-11858,C7,P3,"As a shopper, I need to manage products so that I can save money",39,2023-04-11,E-commerce,Medium,8,9,True,1,1,0,0,0,0,0,0,2,4,1,4.4,Done
US-C7-11860,C7,P3,"As a user, I want to search products in order to track delivery",38,2023-04-12,E-commerce,Medium,8,8,True,1,0,0,1,0,0,0,0,1,6,13,4.1,Done
US-C7-11861,C7,P3,"As a customer, I want to update inventory in order to make informed decisions",35,2023-04-12,E-commerce,Medium,8,9,True,1,1,0,0,0,0,0,0,1,6,2,4.2,Cancelled
US-C7-11862,C7,P3,"As a customer, I want to access dashboard in order to find desired items",24,2023-04-12,E-commerce,Medium,8,9,True,1,0,1,0,0,0,0,0,2,5,2,4.3,Done
US-C7-11863,C7,P3,"As a shopper, I would like to handle orders to track delivery with fast performance with detailed specifications and comprehensive requirements",48,2023-04-13,E-commerce,Medium,8,8,True,2,1,0,0,0,0,0,1,0,7,13,4.0,Done
US-C7-11864,C7,P3,"As a store owner, I want to track order so that I can track delivery with detailed specifications and comprehensive requirements",49,2023-04-13,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,1,13,5.0,Done
US-C7-11865,C7,P3,"As a store owner, I would like to leave review to save money",39,2023-04-13,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,4,13,4.8,Done
US-C7-11866,C7,P3,"As a buyer, I need to search products so I can complete purchase",23,2023-04-14,E-commerce,Medium,8,11,False,0,0,0,0,0,0,0,0,0,3,8,5.0,In Progress
US-C7-11867,C7,P3,"As a customer, I want to track order so that I can find desired items",39,2023-04-14,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,3,2,5.0,Done
US-C7-11868,C7,P3,"As a customer, I need to track order so that I can complete purchase",33,2023-04-14,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,5,3,4.5,Done
US-C7-11869,C7,P3,"As a seller, I would like to add to cart to complete purchase",28,2023-04-15,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,3,3,4.4,Cancelled
US-C7-11870,C7,P3,"As a vendor, I would like to search products to make informed decisions",33,2023-04-15,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,4,2,13,5.0,Done
US-C7-11872,C7,P3,"As a seller, I want to search products so that I can save money with detailed specifications and comprehensive requirements",54,2023-04-16,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,2,13,4.8,Done
US-C7-11874,C7,P3,"As a shopper, I need to leave review so I can find desired items",29,2023-04-16,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,3,1,5.0,In Progress
US-C7-11875,C7,P3,"As a shopper, I would like to leave review to find desired items",44,2023-04-17,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,4,2,4.8,In Progress
US-C7-11876,C7,P3,"As a customer, I would like to leave review to track delivery",41,2023-04-17,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,3,5,5.0,Cancelled
US-C7-11877,C7,P3,"As a customer, I want to search products in order to make informed decisions",42,2023-04-17,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,2,1,5.0,Done
US-C7-11879,C7,P3,"As a store owner, I would like to add to cart to complete purchase with detailed specifications and comprehensive requirements",48,2023-04-18,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,1,2,4.6,Done
US-C7-11881,C7,P3,"As a seller, I want to leave review in order to track delivery",37,2023-04-19,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,1,5,3,4.1,Done
US-C7-11883,C7,P3,"As a customer, I need to leave review so that I can make informed decisions with detailed specifications and comprehensive requirements",50,2023-04-19,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,2,4,13,4.5,Done
US-C7-11884,C7,P3,"As a store owner, I would like to search products to save money",37,2023-04-20,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,0,2,5,4.7,Done
US-C7-11885,C7,P3,"As a buyer, I need to search products so that I can complete purchase",32,2023-04-20,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,1,2,8,4.8,Done
US-C7-11886,C7,P3,"As a seller, I want to search products in order to find desired items",37,2023-04-20,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,2,13,4.9,Cancelled
US-C7-11889,C7,P3,"As a customer, I want to search products so that I can track delivery",43,2023-04-21,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,2,1,13,4.6,Done
US-C7-11890,C7,P3,"As a vendor, I would like to leave review to find desired items",33,2023-04-22,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,0,3,13,5.0,Done
US-C7-11891,C7,P3,"As a store owner, I want to add to cart so that I can track delivery with detailed specifications and comprehensive requirements",55,2023-04-22,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,0,2,2,4.8,In Progress
US-C7-11893,C7,P3,"As a customer, I want to add to cart in order to complete purchase",37,2023-04-23,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,6,13,5.0,Done
US-C7-11894,C7,P3,"As a store owner, I want to search products so that I can track delivery",40,2023-04-23,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,0,3,13,4.9,Done
US-C7-11895,C7,P3,"As a shopper, I want to add to cart so that I can track delivery",36,2023-04-23,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,3,8,5.0,Done
US-C7-11896,C7,P3,"As a buyer, I would like to add to cart to save money",35,2023-04-24,E-commerce,Medium,8,8,False,0,0,0,0,0,0,0,0,1,2,1,4.9,Done
US-C7-11897,C7,P3,"As a buyer, I would like to track order to save money",38,2023-04-24,E-commerce,Medium,8,4,False,0,0,0,0,0,0,0,0,0,1,3,4.6,Done
US-C7-11898,C7,P3,"As a shopper, I want to leave review in order to complete purchase",36,2023-04-24,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,1,1,5,4.3,Done
US-C7-11901,C7,P3,"As a shopper, I want to track order so that I can save money",36,2023-04-25,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,2,2,4.7,Done
US-C7-11902,C7,P3,"As a shopper, I need to add to cart so that I can find desired items with detailed specifications and comprehensive requirements",49,2023-04-26,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,1,3,4.5,Done
US-C7-11903,C7,P3,"As a store owner, I want to add to cart in order to find desired items",26,2023-04-26,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,4,3,13,4.4,Done
US-C7-11904,C7,P3,"As a seller, I need to checkout so that I can complete purchase",44,2023-04-26,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,2,1,13,4.5,Done
US-C7-11905,C7,P3,"As a vendor, I need to add to cart so that I can save money",36,2023-04-27,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,1,1,2,5.0,In Progress
US-C7-11907,C7,P3,"As a buyer, I need to add to cart so that I can make informed decisions with detailed specifications and comprehensive requirements",49,2023-04-27,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,13,4.5,Done
US-C7-11908,C7,P3,"As a buyer, I want to track order so that I can save money",32,2023-04-28,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,4,3,4.7,Done
US-C7-11909,C7,P3,"As a shopper, I want to track order in order to make informed decisions with detailed specifications and comprehensive requirements",49,2023-04-28,E-commerce,Medium,8,9,False,0,0,0,0,0,0,0,0,1,1,8,4.8,Done
US-C7-11911,C7,P3,"As a shopper, I need to search products so that I can track delivery",38,2023-04-29,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,2,1,4.4,Done
US-C7-11913,C7,P3,"As a customer, I want to search products in order to complete purchase",38,2023-04-29,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,1,8,4.9,Cancelled
US-C7-11914,C7,P3,"As a buyer, I would like to add to cart to complete purchase",44,2023-04-30,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,2,3,1,4.8,Cancelled
US-C7-11915,C7,P3,"As a customer, I would like to checkout to find desired items with detailed specifications and comprehensive requirements",49,2023-04-30,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,2,3,4.5,Cancelled
US-C7-11916,C7,P3,"As a buyer, I need to add to cart so that I can make informed decisions",45,2023-04-30,E-commerce,Medium,8,7,False,0,0,0,0,0,0,0,0,1,3,1,4.8,Done
US-C7-11917,C7,P3,"As a vendor, I want to leave review so that I can track delivery with detailed specifications and comprehensive requirements",51,2023-05-01,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,0,2,3,5.0,Cancelled
US-C7-11919,C7,P3,"As a seller, I want to leave review so that I can complete purchase",31,2023-05-01,E-commerce,Medium,8,5,False,0,0,0,0,0,0,0,0,0,4,8,4.7,Done
US-C7-11920,C7,P3,"As a shopper, I would like to leave review to make informed decisions",25,2023-05-02,E-commerce,Medium,8,6,False,0,0,0,0,0,0,0,0,1,1,13,4.4,Done
